"","01-HLB_221116_pos_iaMSMS_01.mzML","01-HLB_221116_pos_iaMSMS_02.mzML","01-HLB_221116_pos_iaMSMS_03.mzML","01-HLB_221116_pos_iaMSMS_04.mzML","02-HLB_221116_pos_iaMSMS_01.mzML","02-HLB_221116_pos_iaMSMS_02.mzML","02-HLB_221116_pos_iaMSMS_03.mzML","02-HLB_221116_pos_iaMSMS_04.mzML","03-HLB_221116_pos_iaMSMS_01.mzML","03-HLB_221116_pos_iaMSMS_02.mzML","03-HLB_221116_pos_iaMSMS_03.mzML","03-HLB_221116_pos_iaMSMS_04.mzML","04-HLB_221116_pos_iaMSMS_01.mzML","04-HLB_221116_pos_iaMSMS_02.mzML","04-HLB_221116_pos_iaMSMS_03.mzML","04-HLB_221116_pos_iaMSMS_04.mzML","05-HLB_221116_pos_iaMSMS_01.mzML","05-HLB_221116_pos_iaMSMS_02.mzML","05-HLB_221116_pos_iaMSMS_03.mzML","05-HLB_221116_pos_iaMSMS_04.mzML","06-HLB_221116_pos_iaMSMS_01.mzML","06-HLB_221116_pos_iaMSMS_02.mzML","06-HLB_221116_pos_iaMSMS_03.mzML","06-HLB_221116_pos_iaMSMS_04.mzML","07-HLB_221116_pos_iaMSMS_01.mzML","07-HLB_221116_pos_iaMSMS_02.mzML","07-HLB_221116_pos_iaMSMS_03.mzML","07-HLB_221116_pos_iaMSMS_04.mzML","08-HLB_221116_pos_iaMSMS_01.mzML","08-HLB_221116_pos_iaMSMS_02.mzML","08-HLB_221116_pos_iaMSMS_03.mzML","08-HLB_221116_pos_iaMSMS_04.mzML","09-HLB_221116_pos_iaMSMS_01.mzML","09-HLB_221116_pos_iaMSMS_02.mzML","09-HLB_221116_pos_iaMSMS_03.mzML","09-HLB_221116_pos_iaMSMS_04.mzML","10-HLB_221116_pos_iaMSMS_01.mzML","10-HLB_221116_pos_iaMSMS_02.mzML","10-HLB_221116_pos_iaMSMS_03.mzML","10-HLB_221116_pos_iaMSMS_04.mzML","11-HLB_221116_pos_iaMSMS_01.mzML","11-HLB_221116_pos_iaMSMS_02.mzML","11-HLB_221116_pos_iaMSMS_03.mzML","11-HLB_221116_pos_iaMSMS_04.mzML","12-HLB_221116_pos_iaMSMS_01.mzML","12-HLB_221116_pos_iaMSMS_02.mzML","12-HLB_221116_pos_iaMSMS_03.mzML","12-HLB_221116_pos_iaMSMS_04.mzML","13-HLB_221116_pos_iaMSMS_01.mzML","13-HLB_221116_pos_iaMSMS_02.mzML","13-HLB_221116_pos_iaMSMS_03.mzML","13-HLB_221116_pos_iaMSMS_04.mzML","14-HLB_221116_pos_iaMSMS_01.mzML","14-HLB_221116_pos_iaMSMS_02.mzML","14-HLB_221116_pos_iaMSMS_03.mzML","14-HLB_221116_pos_iaMSMS_04.mzML","16-HLB_221116_pos_iaMSMS_01.mzML","16-HLB_221116_pos_iaMSMS_02.mzML","16-HLB_221116_pos_iaMSMS_03.mzML","16-HLB_221116_pos_iaMSMS_04.mzML","17-HLB_221116_pos_iaMSMS_01.mzML","17-HLB_221116_pos_iaMSMS_02.mzML","17-HLB_221116_pos_iaMSMS_03.mzML","17-HLB_221116_pos_iaMSMS_04.mzML","18-HLB_221116_pos_iaMSMS_01.mzML","18-HLB_221116_pos_iaMSMS_02.mzML","18-HLB_221116_pos_iaMSMS_03.mzML","18-HLB_221116_pos_iaMSMS_04.mzML","19-HLB_221116_pos_iaMSMS_01.mzML","19-HLB_221116_pos_iaMSMS_02.mzML","19-HLB_221116_pos_iaMSMS_03.mzML","19-HLB_221116_pos_iaMSMS_04.mzML","20-HLB_221116_pos_iaMSMS_01.mzML","20-HLB_221116_pos_iaMSMS_02.mzML","20-HLB_221116_pos_iaMSMS_03.mzML","20-HLB_221116_pos_iaMSMS_04.mzML"
"11450_461.287_21.287",58.27617,29.249132,0,0,34.643192,8.507901,18.695536,0,229.46396,254.9587,259.12286,189.67969,162.19176,167.50533,120.66237,114.53997,980.05817,960.36005,924.7326,909.43463,335.61652,320.26245,245.63547,238.44827,309.16318,326.71558,266.67322,248.27695,830.9118,887.3361,777.10675,758.2639,99.83284,87.25794,59.46598,71.55147,534.2802,537.96155,446.78455,484.09692,0,0,0,0,482.36475,509.0776,528.97754,402.09378,44.3082,13.8066225,66.97006,32.20881,147.69794,112.30557,109.26992,105.19778,0,0,0,9.68224,0,0,0,0,0,0,0,0,107.21804,133.45691,126.95001,132.68587,12.378241,7.99638,0,0
"9914_461.288_18.553",157.72028,83.11541,107.05735,90.07628,57.06392,72.33315,77.973274,59.32105,357.81818,311.17392,266.88037,222.68405,430.93726,509.254,439.92566,538.4092,1217.2534,1129.2919,1185.1292,1120.5089,932.2888,911.3157,942.30457,1004.0205,827.17584,767.10187,646.7944,753.5984,2413.6226,2202.6775,2209.254,2123.0916,592.0206,648.7937,729.169,669.39105,593.3013,674.20197,749.73114,734.4586,9.971232,0,0,0,535.47095,477.4729,488.63287,385.77026,30.971268,30.654003,56.079254,0,191.83534,166.87067,99.24298,144.24072,0,9.683558,10.931473,0,0,7.0057015,0,0,0,0,0,8.209921,215.46353,228.53815,219.3756,248.9741,0,0,0,0
"7515_461.289_14.784",22.301224,0,0,0,39.216026,0,40.963566,45.589577,226.60658,229.23349,202.41422,275.81033,1103.233,1339.5583,1361.1334,1377.1913,659.615,695.8834,544.989,670.16425,322.74014,395.8187,342.17987,346.198,581.92523,610.35126,547.9701,547.3637,1995.8162,2055.1907,2097.4072,2075.4849,192.96967,124.76924,173.70453,171.90201,460.08765,534.8194,506.8667,561.1265,8.985521,12.724263,0,0,805.1235,823.02026,963.05225,839.22864,17.803024,66.85719,0,32.125603,147.81682,166.19351,118.8029,163.43454,0,0,18.773056,0,6.912936,0,0,0,0,0,16.192722,0,248.48486,260.87286,210.48694,272.0614,0,0,0,0
"3666_461.308_9.308",6492.5776,6480.0215,6276.828,6459.0273,4077.8108,3838.5679,4200.1216,4191.3003,11253.528,11344.408,10999.762,11328.465,10027.838,9728.512,10287.837,9405.77,18021.799,18160.656,18564.014,19037.803,13918.159,14301.2295,14399.614,13822.924,18363.105,19319.371,19586.943,19630.21,13444.028,13183.391,13528.8545,13567.268,10938.211,10566.37,10456.24,10350.633,16260.874,16623.805,16583.027,16602.56,0,0,0,0,23317.072,24257.174,24728.639,25071.879,7980.772,8271.031,7584.409,8238.125,15513.443,15763.629,16027.142,15476.45,0,7.1883984,0,0,0,0,0,0,0,0,0,0,14262.807,14060.564,13913.528,14298.085,0,0,0,0
"1425_461.309_7.441",290.10394,280.77887,284.16547,237.99084,48.52722,38.830364,50.005795,45.50985,485.0576,392.90686,529.2797,482.62958,570.53143,646.16406,583.999,711.38367,835.3389,893.05066,852.2303,858.18774,712.01416,778.5992,904.8243,880.89746,1881.8739,1772.0479,1734.5005,1959.0621,950.77106,825.1452,974.90393,1040.7772,694.61914,732.118,543.8194,780.2728,1264.6492,1206.5642,1427.9615,1422.3608,0,0,0,0,1939.1151,1991.6455,1927.7616,1697.0911,168.61551,170.49464,194.1995,168.44705,701.1106,855.7608,739.999,650.4418,0,0,0,0,0,0,0,0,0,0,0,0,1053.8712,925.0226,967.99207,1058.2283,0,0,0,0
"7727_461.33_15.056",829.18677,687.2058,802.2737,762.0053,88.95302,64.61196,63.31629,97.69945,398.4817,491.24658,358.71686,409.61942,0,129.63383,68.22266,0,84.87752,166.3453,0,179.2666,223.69226,147.62106,233.4108,0,0,0,0,0,0,0,0,0,81.278885,130.56442,89.83605,0,537.09186,768.74115,601.6061,470.3063,62.109344,88.073715,72.56134,64.28745,0,0,0,0,22.050625,63.923065,15.774877,0,0,105.8755,0,0,25.247715,28.712896,30.556747,32.95877,38.480503,36.684467,15.593828,31.74305,31.44812,0,36.146156,0,70.36075,79.39928,77.97004,0,15.838969,8.621269,0,0
"6597_462.279_13.339",69.337585,121.56362,82.63103,111.558426,10.907974,0,0,22.00545,209.28046,175.54947,130.90245,140.48807,216.27435,236.64676,224.74103,133.90442,1388.9103,492.44897,439.79932,1258.591,124.70239,189.49295,159.03218,83.72487,646.03455,1136.8777,497.20184,1198.932,323.50906,316.318,241.3588,229.784,141.9834,141.2126,132.53008,0,313.0997,304.94278,0,291.86713,0,0,12.367803,0,1241.9053,1118.9252,1487.6326,1501.1797,74.235596,14.969925,62.360107,53.585827,249.89037,188.01468,144.64691,0,6.2012434,6.770458,0,0,3.5807438,4.7266693,0,0,6.870554,5.0004473,0,10.6734295,213.00165,203.89029,167.53224,95.01657,0,0,15.556528,0
"6677_462.282_13.508",117.973434,137.93732,127.500656,90.097946,0,10.026201,0,25.898628,216.9705,239.81134,249.38345,193.33818,394.1746,390.4902,393.28473,292.70663,652.1565,952.88025,734.9524,867.20593,256.2918,258.19055,251.99408,268.5452,601.2179,978.28156,599.6443,839.2185,460.82715,657.78046,471.2227,339.04004,232.57877,203.96922,197.79355,173.05367,463.30725,430.4035,437.12122,286.62567,0,0,0,10.401151,1345.0675,1309.9326,794.05334,1460.8027,69.40325,80.34423,75.97363,0,231.8857,197.7843,159.11893,201.48615,0,0,0,0,4.445455,0,19.193066,0,0,5.535205,0,0,258.40808,286.23138,211.41666,230.63339,0,13.127895,0,0
"3665_462.31_9.308",1614.448,1614.979,1558.0547,1530.2502,1070.7916,936.99725,1090.6782,1028.6963,2943.3333,2826.1877,2237.0508,2678.3262,2386.8774,2288.2253,2577.7253,2248.3125,4517.522,4303.996,4092.7769,4421.5234,3511.2505,3344.6753,3644.2666,2853.255,4679.487,4474.025,4525.733,4217.5537,3227.7021,3133.5889,3261.4407,3137.142,2617.463,2640.7483,2607.3394,2396.6006,4157.0996,4230.883,4072.7876,4159.54,0,0,0,0,6118.487,5886.8716,6271.624,5721.203,1938.8406,1944.4513,1891.8925,1966.6753,3684.7837,3765.6477,3901.208,3683.4546,0,6.733293,0,0,0,0,0,0,0,8.007513,0,0,3442.3828,3421.91,3505.8782,3639.6436,0,0,0,0
"6734_463.222_13.621",0,0,0,0,224.3949,252.0634,247.12283,288.64133,234.83105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.91672,0,0,0,0,0,0,0,0,0,0,0,144.54352,122.18577,127.312454,123.0748,0,0,0,0,488.02243,566.9635,535.70386,577.2424,127.5824,264.66174,365.95917,296.44232,149.63036,175.8633,160.58688,169.08463,220.65813,203.96306,206.37521,183.82932,283.44055,266.11823,253.25467,307.81592,0,0,0,0,41.05692,40.948074,39.021782,21.622149
"5975_463.264_12.49",325.12958,341.40366,299.76477,311.48645,101.7448,127.050476,100.4305,79.12274,416.01398,359.17258,331.22092,371.4357,625.1871,1256.8322,778.7109,1137.1741,741.6346,789.0353,1032.7701,549.58044,877.322,755.98676,597.8296,599.2632,988.438,1465.5061,821.527,942.6244,994.4186,897.8817,1440.7155,912.6726,617.7408,586.8901,469.08148,603.4075,590.2016,507.25238,655.25824,456.1895,0,8.108849,7.4983826,0,676.31165,876.4636,643.0182,472.84265,34.718426,70.26502,125.37987,0,339.7643,344.7333,245.00552,281.0632,14.995924,0,10.501606,0,0,0,0,24.187195,8.101982,0,0,16.845825,520.1304,268.18442,457.909,412.41034,0,0,8.0388775,12.933411
"6221_463.267_12.76",217.7783,239.70105,189.68976,215.23907,42.71131,46.25053,37.761482,39.26798,346.41766,384.8848,422.43118,279.6822,962.2604,1008.0973,1091.1089,906.8129,1259.0066,1332.781,1202.0491,1342.8912,1488.2668,1343.8427,1282.1815,1264.667,2060.7996,1701.5898,2096.6497,2143.4556,975.177,823.99133,1000.4042,807.29846,1081.1855,861.3113,872.12195,1080.2352,1119.8173,822.59406,644.99646,714.05634,0,0,0,0,1853.1653,1970.913,1757.76,2034.3835,75.12804,0,52.15278,59.875843,478.61896,481.00552,414.26135,449.6216,7.77127,0,0,0,0,0,17.341494,0,0,0,0,0,330.30716,362.99963,390.03555,284.76813,8.199702,0,0,16.664125
"5792_463.267_12.104",24.388802,23.383747,0,0,7.342925,0,0,14.529108,52.708073,89.3863,0,76.82014,395.04742,518.0497,501.22977,384.53275,204.55269,256.5315,177.12762,0,39.60353,213.59908,0,0,0,160.41228,0,0,1035.5093,1072.6663,405.33905,541.38477,141.36314,82.12479,0,0,287.7265,254.90541,0,229.7819,5.566536,0,0,9.30761,403.39825,321.73392,521.8234,378.71155,0,46.261868,0,0,137.21013,85.69798,113.14809,175.44717,0,6.528338,23.697159,0,0,3.929213,0,0,0,7.0434394,0,0,204.32654,180.13815,168.79623,187.45331,6.602191,8.084524,0,12.442007
"5427_463.268_11.408",37.523224,0,0,44.384888,12.832231,22.232689,0,0,108.75738,37.830917,95.65291,107.0608,882.2192,1197.7826,1280.3362,799.1111,187.37315,193.3063,167.05461,167.2503,215.74634,208.29446,153.01736,178.68643,367.2621,383.95996,391.2724,378.1676,1183.405,1219.1462,1303.0083,1348.3976,122.47867,132.53934,140.90887,118.364624,301.48953,269.96393,299.18805,278.99576,6.0467877,12.292719,0,0,360.41467,339.4034,393.98096,337.56183,24.535099,0,26.933937,0,136.59149,165.25,130.23387,183.41586,23.167696,27.603224,0,0,0,10.632219,0,0,7.6160917,0,0,0,272.74814,237.51862,247.16634,219.15572,0,0,0,8.357552
"6573_463.268_13.302",209.94681,201.43213,239.61511,134.54399,43.014805,41.55068,40.73004,35.566864,321.7714,328.2555,314.7154,227.67168,1330.4344,611.0842,664.357,1017.7961,1722.7687,2054.4355,1787.7573,1621.7231,1205.2045,1320.6409,700.24963,686.5156,2122.539,1897.272,1875.0378,2508.7734,2074.9739,2215.0715,983.2556,793.518,869.57446,1146.7153,357.708,518.5725,533.497,603.3917,672.64355,611.7309,6.8732867,34.269924,0,0,2038.4266,1844.4221,1121.6228,1339.9457,101.66487,75.58168,80.12665,115.47335,358.2974,390.68454,392.18307,395.40704,5.959488,10.840965,0,0,7.05443,0,0,0,0,20.734272,0,0,389.62375,419.8662,426.3288,395.95197,13.132119,0,0,0
"2900_464.249_8.631",332.8545,336.7955,275.21954,303.61676,66.449646,70.16513,68.241684,39.613914,1211.596,968.78326,948.04626,1140.8695,722.3444,621.2621,617.1152,882.911,556.65796,674.26,815.622,585.3644,922.6602,934.24066,1332.863,919.1427,4010.7456,3451.1047,3631.0369,2768.247,2141.9922,2105.3066,1718.1713,1607.2909,997.2389,1056.9956,749.79663,964.2388,4359.4453,3625.3733,4567.6685,3808.8516,0,0,0,0,6138.9453,7130.8604,6936.7817,5594.5063,328.20612,338.62888,241.1857,324.14136,2474.1345,2478.1584,3618.2053,2530.1848,0,0,0,0,0,8.42084,0,0,8.531948,6.9684873,0,0,2519.8906,2352.7427,2625.2961,1681.0054,14.127628,0,14.983972,0
"3091_464.25_8.895",224.6068,188.19931,204.97824,186.0961,48.58565,82.0401,42.057907,63.457054,598.95105,641.45386,518.56323,684.756,421.25467,496.46313,421.02335,487.58765,492.16187,492.15033,707.33154,494.89227,531.0647,533.2854,552.341,495.92746,1607.9609,1769.5117,1950.0762,1478.6967,912.6967,983.9789,832.7761,1065.0376,483.83334,468.26413,483.0359,498.98416,1939.2078,2097.9092,2023.6396,1898.3845,0,0,0,0,3449.2888,3876.3271,3776.7292,2996.6296,266.67117,290.81332,244.33997,294.29688,1559.3473,1534.1311,1362.9409,1650.1907,0,10.740017,0,0,11.633732,11.2033,0,0,0,0,10.44534,0,1095.4014,1032.917,894.5275,910.17554,0,0,9.244875,0
"4364_464.263_9.972",978.9617,1119.9667,1101.5808,1174.2891,144.33276,154.80066,169.05939,128.48114,999.6054,974.8079,1037.4297,1099.2769,1433.7028,1316.4333,1344.2881,644.36536,2659.5344,2646.6624,2741.4473,2456.8005,1335.1772,1281.2719,0,1177.5094,1965.6956,1956.141,2056.409,770.60126,1556.0093,1547.4832,1452.0933,1536.581,977.3918,951.77936,892.91956,844.41956,2803.3572,2834.5073,2879.0095,0,8.096433,0,0,0,3413.2441,3253.5964,3566.4695,3030.219,951.7535,1002.2912,422.27295,0,1357.162,1204.2334,543.0315,1356.291,0,8.990225,12.001205,8.865897,0,8.008629,0,10.110031,5.5073276,0,11.224426,0,1033.697,994.29846,943.23505,986.8638,4.5695066,0,0,0
"8723_465.263_16.684",218.54147,204.31158,98.026306,227.378,227.74718,229.27666,230.83617,184.3736,114.41022,144.5542,162.47388,146.98471,198.97073,147.48254,120.94342,169.77026,708.3778,653.3662,544.32544,438.68823,448.86316,433.2743,323.3823,295.73737,465.38525,644.5809,439.9079,539.95026,832.6375,842.677,513.5265,888.60724,306.92352,288.17377,317.70715,223.21709,200.28838,235.69318,205.98795,133.22418,678.5203,476.66656,315.83704,487.48602,392.49634,450.86145,424.32556,584.5914,201.29808,199.38625,191.45433,196.62248,294.97058,319.6651,307.8927,249.77625,785.72485,755.6627,825.0285,745.4995,945.92615,830.97003,849.7412,939.0533,625.18896,609.92755,458.10226,631.33734,281.02246,331.2843,334.9478,260.8872,431.63858,617.76605,411.40265,630.1471
"5782_465.279_12.079",65.89029,67.325165,62.789303,91.168304,38.79308,58.231483,64.5443,0,330.34848,296.9687,297.06674,243.51797,2519.0488,2556.2864,2820.253,2659.0398,522.47626,518.9585,551.50964,516.64624,367.74707,265.55753,269.77246,231.47607,418.7432,449.66302,333.78012,264.5116,1948.4487,2057.8462,3322.7585,2730.2544,189.95062,233.26482,201.67842,207.86685,558.24133,941.18756,891.337,441.06366,12.544764,5.8934274,0,0,1370.9703,2027.0228,972.22736,838.6685,33.712463,65.07814,37.211575,37.13376,227.93037,287.7371,218.63821,312.4126,14.4519415,8.040183,0,0,28.852484,25.012062,11.04328,16.722265,12.247841,18.364037,18.999697,0,398.29565,408.48795,376.03696,275.28943,0,0,0,11.730221
"5626_465.279_11.808",0,0,0,51.339176,7.4806986,22.632898,21.34475,40.24189,158.25462,148.7373,148.30983,219.66537,587.435,972.00415,1112.3533,1096.6973,240.46141,264.49118,197.03033,227.42229,109.60058,190.30943,151.48508,169.59235,154.94478,208.18799,250.49475,258.1814,1093.1677,996.06683,912.74567,1098.0769,95.61046,147.50989,164.73734,104.27018,252.34973,328.56943,324.0114,302.76752,0,7.137164,7.6410446,0,548.1681,403.49612,499.70517,611.32623,0,30.96044,0,32.87895,143.55635,121.04739,104.363144,125.957146,0,0,0,0,0,12.198593,9.778408,0,0,8.392131,0,0,166.36166,161.5607,167.83711,209.08725,0,6.726511,9.5858,10.11335
"5526_465.28_11.614",70.28575,70.99326,87.54077,57.79339,22.614933,60.75975,64.21102,41.153835,325.26144,262.62036,258.71774,196.4294,2837.299,1528.6516,1905.1317,1778.0765,519.18896,476.68848,495.2931,547.38556,356.26895,323.1248,363.8332,257.64386,435.2127,496.45615,469.61993,379.9906,1961.9686,1877.547,1729.3906,1773.8978,222.97429,239.86794,265.6651,264.22223,632.1774,686.8021,751.5408,927.84753,0,8.475538,9.76919,9.053461,1143.4675,918.5133,973.06995,1025.77,82.160675,86.21919,33.632835,55.485092,384.78806,407.53265,352.37552,240.38142,6.2138524,0,12.064203,0,10.300617,0,0,0,7.241125,11.203341,0,0,520.0322,512.94934,482.31543,441.93848,13.909523,5.3158464,0,0
"6748_465.282_13.643",108.75362,110.76653,123.2935,81.53225,24.298685,25.535809,20.649632,44.619247,245.53734,256.70947,226.07474,228.29987,477.42206,605.11145,330.9088,454.58765,840.4832,645.96075,607.0832,692.82837,513.9155,360.58185,597.8668,440.78207,528.85815,908.717,669.7259,836.0116,3068.399,2959.543,2887.6086,1496.2948,391.21408,509.33603,286.9491,389.4828,371.62308,346.94482,306.06088,358.16656,0,5.096793,0,0,637.00635,669.5017,762.31995,771.95996,47.125717,99.50441,0,0,147.31151,247.35779,147.85168,208.63792,0,0,12.544731,0,0,4.508681,0,15.496341,0,0,0,0,276.01797,208.87349,280.3098,200.01846,0,8.069453,0,0
"6502_465.282_13.177",481.1495,891.14453,439.95978,1159.8354,98.83295,133.04152,96.328674,78.05315,1351.1302,1302.0759,1487.8798,542.91986,1210.2826,1571.677,1715.9379,1429.5297,3935.313,4064.6128,3683.4158,4332.6265,3372.5542,2446.2996,2348.4448,2090.353,4538.781,4052.0679,4031.5403,3836.1907,2902.1243,2469.7297,1984.1194,1878.6118,2251.2554,1745.0723,2385.965,1726.7378,3008.8203,2038.8849,2057.9968,2703.23,0,0,0,0,4416.602,4057.7214,2920.2107,3991.2297,107.180214,101.17071,123.766785,140.89294,1163.7924,1456.1368,1087.0775,999.14,3.630486,8.484781,0,0,10.724796,0,0,0,9.533152,0,0,0,478.91205,406.79962,322.10513,1093.3484,0,13.205671,0,9.585196
"6355_465.283_12.891",872.57074,1089.0845,924.16516,1224.1351,76.265594,124.162605,82.13575,60.756954,1333.1542,1440.0774,1082.1439,607.1288,2178.2444,1476.0978,2037.0865,2485.5657,3429.0547,3413.1162,3758.5933,3398.618,2817.2305,2836.6694,2765.8518,3280.3472,3082.136,2952.2583,3525.3777,3738.3186,2915.1863,3402.34,3632.5952,2911.511,1874.253,1532.9926,1547.846,1615.1036,2536.0188,2652.4844,2452.5374,2486.3853,0,11.04711,0,0,3834.8098,3600.1614,2959.1392,3650.4775,165.72438,146.36195,137.78464,135.00015,1236.8715,1149.7643,1201.1501,1079.7264,11.567543,11.242655,0,0,0,10.388847,0,0,11.939863,0,23.18333,0,1453.4379,1534.5012,1531.3726,1389.6233,13.290527,0,15.491262,0
"7740_465.284_15.088",29.425367,118.80089,80.426575,69.17334,57.113163,62.569366,59.215954,59.73239,238.65648,264.32437,271.20444,185.5336,423.59857,496.28775,648.952,412.034,1204.4214,802.0609,1119.0673,1196.7885,726.8994,993.0269,759.06506,890.1516,1572.4622,1025.6527,1525.8706,1453.8538,972.72156,1404.793,1211.5437,1172.5332,565.45764,439.80487,406.1852,592.79065,584.79443,566.02545,581.23175,497.735,0,0,0,0,882.1913,1225.8324,1247.456,1360.7388,172.80177,134.53152,158.70885,130.83057,247.32874,291.16476,262.92416,326.3065,0,8.482434,0,0,11.753294,10.027114,12.688532,0,19.214092,0,0,0,544.5628,466.27948,477.46466,386.40637,0,5.9443936,0,0
"5664_466.229_11.887",7016.296,7017.8926,7033.9644,7167.6367,8839.063,8828.294,8626.059,8629.776,17347.518,17342.314,17128.357,17629.113,16628.803,16692.48,16630.555,16440.238,19448.438,19416.467,18425.021,18279.814,22288.752,23197.17,23758.01,23955.94,56797.88,57616.2,57291.195,55317.336,23137.957,23667.71,22712.229,12013.93,15868.051,15869.08,16316.762,7495.6987,29574.912,29634.04,29692.908,27674.004,29312.08,30061.463,29415.906,30622.166,71316.18,70354.64,70882.84,70603.13,26387.055,26005.004,26799.848,24295.453,38507.055,38317.13,39007.273,38332.945,44901.48,45475.684,46970.47,48293.684,30803.97,31251.93,30963.03,31276.777,48877.46,49317.59,49257.48,50428.38,19128.207,18670.326,18764.44,17938.7,927.6676,1043.4347,1057.1195,1078.4237
"5534_466.282_11.617",13.744066,12.535967,19.155678,51.298912,23.345514,0,0,10.468554,97.46498,121.76766,61.86326,84.173485,474.35193,394.34665,352.44467,434.7854,157.07355,191.7169,196.34906,161.38577,131.36818,142.53662,100.723724,86.692245,160.55988,149.43771,157.57648,159.3419,464.51303,514.34094,773.9064,432.47418,80.090836,78.28624,59.324196,86.86501,215.26228,190.88269,200.93611,216.89233,7.0564613,0,0,0,245.89749,276.76917,375.55093,264.11044,13.740536,38.77068,0,0,56.750576,42.717384,70.99144,67.359406,20.668634,0,0,0,0,10.300095,0,0,17.670383,0,0,0,114.25273,157.9177,170.27863,145.53087,0,17.707241,0,0
"5672_467.233_11.884",1433.9552,1483.4983,750.1974,997.56824,835.99567,1097.0563,1159.9714,1087.4054,2331.3477,2287.1228,3635.6738,2619.9082,1607.6143,1759.182,1898.3148,2020.3005,2257.7617,2341.4473,2260.3262,4034.1982,2117.001,2290.125,2324.93,2063.0005,6299.096,6248.966,5964.6206,5360.7266,2613.4858,2640.4229,2831.2837,1999.3723,1582.2644,3612.6707,1235.9662,1372.6162,3428.1396,3342.0854,3509.1365,2812.0698,4567.7495,4418.151,4303.194,4725.208,9410.051,9123.332,9394.07,9753.595,3119.6821,2947.4646,2334.869,5561.299,4460.8447,4319.249,4438.983,0,6691.639,6584.348,5293.217,6098.4863,5109.9907,5121.12,4956.461,5263.1504,8161.5107,7962.2715,6554.3574,8007.719,1654.1471,4188.8623,1983.1737,1462.1035,163.08685,104.86375,147.46931,126.47272
"5532_467.267_11.621",72.42117,96.30241,100.487915,134.72565,37.306366,43.426693,12.865609,26.075415,145.79982,140.92052,155.75793,151.37486,78.7098,39.225304,0,121.16249,266.03024,265.49695,292.18814,268.7863,167.16617,141.0799,160.62735,168.75833,934.3485,1225.6171,741.9083,849.545,0,0,0,0,58.20626,81.97961,95.36102,0,147.50136,231.58578,260.49435,253.54843,0,0,26.8868,0,1541.2551,611.4325,722.6549,1560.1869,37.42966,74.47444,109.05032,95.91891,289.0822,307.70364,233.81062,320.16357,0,7.202736,0,0,9.581263,6.543112,15.079509,0,13.783204,0,0,0,194.10663,152.54253,129.65974,156.57535,0,0,0,0
"5988_467.269_12.494",1220.1975,1154.3027,1165.1122,993.62024,801.5927,847.86194,759.78485,907.568,1846.069,1586.0994,1872.7281,1718.5288,1461.4613,1734.49,1414.0647,1156.7512,3332.3918,3421.243,3322.24,2988.558,2391.4182,2551.5024,2752.2725,2525.6748,3228.6592,3192.1084,2919.4976,3191.6843,2038.3379,2154.1914,1530.8032,1966.1946,1711.7292,1528.0325,1513.4441,1598.8923,2529.9578,2453.799,2241.2488,2433.0073,0,0,0,0,4162.939,4206.979,4112.818,2359.8936,1481.3389,1447.9054,1354.2922,1743.0546,2561.185,2745.4124,2706.5647,1511.6819,0,0,13.406038,0,0,0,0,0,0,0,0,0,2632.257,2376.3608,2104.314,2198.2852,0,0,20.315834,0
"6030_467.292_12.529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.073997,8.920628,32.38357,24.808306,0,0,0,0,0,0,0,0,0,0,0,0,564.8545,574.75586,573.898,542.9162,919.43243,994.01135,674.6848,812.687,85.19611,98.20938,149.40155,117.81143,0,0,0,0,59.735657,74.436264,59.52694,35.638275
"8774_467.381_16.84",1107.4409,1043.9922,980.52527,1024.2228,91.35961,74.49357,64.92523,83.916,235.19946,326.56827,211.46332,269.31165,76.219505,49.60723,91.35758,0,73.168785,79.00261,116.07582,0,152.23639,63.917824,138.19565,157.79453,14.399349,32.828285,50.657707,0,61.44527,35.87004,0,0,47.894974,54.72326,39.39888,62.05522,1037.0331,1010.7318,474.73007,475.313,113.45645,140.95271,145.69388,134.69775,8.465055,18.755283,0,44.891987,46.776375,41.96058,0,44.30708,113.94838,108.72872,0,86.14534,75.77667,81.29006,103.07226,65.00743,72.175804,71.05702,66.42204,0,70.19153,55.49497,62.137222,70.243034,16.924309,33.402874,0,23.932861,15.21467,24.028727,0,0
"6773_468.366_13.737",282.87872,230.78772,231.3809,245.09763,25.526253,35.03427,55.084324,25.246544,282.2261,271.08463,302.8609,219.03008,116.51485,148.2347,89.26163,111.31114,793.42957,2381.097,1903.7365,661.1792,197.3718,199.39981,136.62811,240.79236,468.77048,424.38657,315.773,382.38284,318.8878,346.73697,388.99976,315.9351,113.98035,130.49078,125.948166,128.99753,826.5914,861.2455,833.5148,568.73865,0,0,0,9.439094,1004.64465,765.0191,758.54456,739.94836,139.35132,124.24395,115.40402,119.3186,156.83594,116.63817,110.42793,130.43771,0,0,0,13.505148,0,0,0,0,0,0,0,0,222.87123,176.93391,165.79735,221.1593,0,10.288434,0,0
